Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
03-27-2023_group4_R,2023-03-31 10:52:26,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_R.mp4,1800.830,25.0,No focal subject,C,,,POINT,584.116,584.116,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,584.405,584.405,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,585.409,585.409,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,585.745,585.745,NA,,
03-01-2023_group1_L,2023-03-06 15:23:22,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-01-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,585.881,585.881,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,586.622,586.622,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,586.905,586.905,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,587.175,587.175,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,587.413,587.413,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,588.019,588.019,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,589.411,589.411,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,590.152,590.152,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,590.365,590.365,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,590.366,590.366,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,590.904,590.904,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,590.910,590.910,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,591.369,591.369,NA,,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,592.090,592.090,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,592.605,592.605,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,593.114,593.114,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,593.155,593.155,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,593.366,593.366,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,593.403,593.403,NA,,
03-29-2023_group3_L,2023-03-31 11:50:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-29-2023_group3_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,593.612,593.612,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,L,,,POINT,593.614,593.614,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,594.745,594.745,NA,,
04-01-2023_group4_R_premiere,2023-04-04 13:34:48,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_R_premiere.mp4,1800.790,25.0,No focal subject,C,,,POINT,594.863,594.863,NA,,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,595.116,595.116,NA,EXTENDED BOUT OF AGGRESSION,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,595.660,595.660,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,595.867,595.867,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,595.874,595.874,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,596.909,596.909,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,597.155,597.155,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,597.372,597.372,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,597.904,597.904,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,598.244,598.244,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,598.370,598.370,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,598.405,598.405,NA,,
04-01-2023_group4_R_premiere,2023-04-04 13:34:48,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_R_premiere.mp4,1800.790,25.0,No focal subject,C,,,POINT,598.613,598.613,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,598.618,598.618,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,599.120,599.120,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,599.657,599.657,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,599.659,599.659,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,600.106,600.106,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,600.618,600.618,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,600.904,600.904,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,601.606,601.606,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,601.659,601.659,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,601.660,601.660,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,601.874,601.874,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,601.908,601.908,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,602.115,602.115,NA,,
04-08-2023_group3_R,2023-04-10 11:06:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,602.159,602.159,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,602.173,602.173,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,602.269,602.269,NA,,
03-27-2023_group4_R,2023-03-31 10:52:26,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_R.mp4,1800.830,25.0,No focal subject,C,,,POINT,602.620,602.620,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,604.626,604.626,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,604.657,604.657,NA,EXTENDED BOUT,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,604.913,604.913,NA,,
04-01-2023_group4_R_premiere,2023-04-04 13:34:48,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_R_premiere.mp4,1800.790,25.0,No focal subject,C,,,POINT,605.613,605.613,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,606.662,606.662,NA,EXTENDED BOUT,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,607.372,607.372,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,609.905,609.905,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,610.365,610.365,NA,,
03-27-2023_group4_R,2023-03-31 10:52:26,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_R.mp4,1800.830,25.0,No focal subject,C,,,POINT,610.620,610.620,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,610.658,610.658,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,610.907,610.907,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,611.612,611.612,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,611.616,611.616,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,611.616,611.616,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,611.745,611.745,NA,,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,612.120,612.120,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,612.403,612.403,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,612.862,612.862,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,613.115,613.115,NA,,
03-29-2023_group3_L,2023-03-31 11:50:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-29-2023_group3_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,613.122,613.122,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,613.619,613.619,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,613.656,613.656,NA,,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,614.084,614.084,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,614.169,614.169,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,615.114,615.114,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,615.364,615.364,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,615.409,615.409,NA,,
04-03-2023_group4_R,2023-04-06 16:30:56,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_r.mp4,1800.790,25.0,No focal subject,C,,,POINT,615.452,615.452,NA,,
04-08-2023_group4_R,2023-04-12 15:16:03,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_R.mp4,1800.700,25.0,No focal subject,L,,,POINT,615.866,615.866,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,616.620,616.620,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,617.154,617.154,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,617.157,617.157,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,617.409,617.409,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,617.618,617.618,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,617.623,617.623,NA,,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,617.844,617.844,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,618.169,618.169,NA,EXTENDED BOUT,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,618.368,618.368,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,618.407,618.407,NA,,
03-01-2023_group1_R,2023-03-07 10:22:13,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-01-2023_group1_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,618.690,618.690,NA,,
03-29-2023_group3_L,2023-03-31 11:50:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-29-2023_group3_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,618.868,618.868,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,618.904,618.904,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,619.659,619.659,NA,,
04-08-2023_group4_R,2023-04-12 15:16:03,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_R.mp4,1800.700,25.0,No focal subject,C,,,POINT,620.368,620.368,NA,,
